,CUSTOMER_ID,SERVICO_TELEFONE,CNAE,PORTE,ESTADO,SERVICO_INTERNET,SERVICO_STREAMING,TENURE,QTD_CONTRATO,TEMPO_MESES_CONTRATO,VALOR_MEDIO_PLANO,QTD_RECARGAS_M1,QTD_RECARGAS_M2,QTD_RECARGAS_M3,QTD_RECARGAS_M4,QTD_RECARGAS_M5,QTD_RECARGAS_M6,QTD_RECARGAS_M7,QTD_RECARGAS_M8,QTD_RECARGAS_M9,QTD_RECARGAS_M10,QTD_RECARGAS_M11,QTD_RECARGAS_M12,QTD_RECARGAS_M13,QTD_RECARGAS_M14,QTD_RECARGAS_M15,QTD_RECARGAS_M16,QTD_RECARGAS_M17,QTD_RECARGAS_M18,QTD_RECARGAS_M19,QTD_RECARGAS_M20,QTD_RECARGAS_M21,QTD_RECARGAS_M22,QTD_RECARGAS_M23,QTD_RECARGAS_M24,VLR_RECARGAS_M1,VLR_RECARGAS_M2,VLR_RECARGAS_M3,VLR_RECARGAS_M4,VLR_RECARGAS_M5,VLR_RECARGAS_M6,VLR_RECARGAS_M7,VLR_RECARGAS_M8,VLR_RECARGAS_M9,VLR_RECARGAS_M10,VLR_RECARGAS_M11,VLR_RECARGAS_M12,VLR_RECARGAS_M13,VLR_RECARGAS_M14,VLR_RECARGAS_M15,VLR_RECARGAS_M16,VLR_RECARGAS_M17,VLR_RECARGAS_M18,VLR_RECARGAS_M19,VLR_RECARGAS_M20,VLR_RECARGAS_M21,VLR_RECARGAS_M22,VLR_RECARGAS_M23,VLR_RECARGAS_M24,QTD_SUPORTE_MOTIVO_1_M1,QTD_SUPORTE_MOTIVO_1_M3,QTD_SUPORTE_MOTIVO_1_M6,QTD_SUPORTE_MOTIVO_1_M12,QTD_SUPORTE_MOTIVO_1_M18,QTD_SUPORTE_MOTIVO_1_M24,QTD_SUPORTE_MOTIVO_2_M1,QTD_SUPORTE_MOTIVO_2_M3,QTD_SUPORTE_MOTIVO_2_M6,QTD_SUPORTE_MOTIVO_2_M12,QTD_SUPORTE_MOTIVO_2_M18,QTD_SUPORTE_MOTIVO_2_M24,QTD_SUPORTE_MOTIVO_3_M1,QTD_SUPORTE_MOTIVO_3_M3,QTD_SUPORTE_MOTIVO_3_M6,QTD_SUPORTE_MOTIVO_3_M12,QTD_SUPORTE_MOTIVO_3_M18,QTD_SUPORTE_MOTIVO_3_M24,QTD_SUPORTE_MOTIVO_4_M1,QTD_SUPORTE_MOTIVO_4_M3,QTD_SUPORTE_MOTIVO_4_M6,QTD_SUPORTE_MOTIVO_4_M12,QTD_SUPORTE_MOTIVO_4_M18,QTD_SUPORTE_MOTIVO_4_M24,QTD_SUPORTE_MOTIVO_5_M1,QTD_SUPORTE_MOTIVO_5_M3,QTD_SUPORTE_MOTIVO_5_M6,QTD_SUPORTE_MOTIVO_5_M12,QTD_SUPORTE_MOTIVO_5_M18,QTD_SUPORTE_MOTIVO_5_M24,QTD_SUPORTE_MOTIVO_6_M1,QTD_SUPORTE_MOTIVO_6_M3,QTD_SUPORTE_MOTIVO_6_M6,QTD_SUPORTE_MOTIVO_6_M12,QTD_SUPORTE_MOTIVO_6_M18,QTD_SUPORTE_MOTIVO_6_M24,QTD_SUPORTE_MOTIVO_7_M1,QTD_SUPORTE_MOTIVO_7_M3,QTD_SUPORTE_MOTIVO_7_M6,QTD_SUPORTE_MOTIVO_7_M12,QTD_SUPORTE_MOTIVO_7_M18,QTD_SUPORTE_MOTIVO_7_M24,QTD_SUPORTE_MOTIVO_8_M1,QTD_SUPORTE_MOTIVO_8_M3,QTD_SUPORTE_MOTIVO_8_M6,QTD_SUPORTE_MOTIVO_8_M12,QTD_SUPORTE_MOTIVO_8_M18,QTD_SUPORTE_MOTIVO_8_M24,QTD_SUPORTE_MOTIVO_9_M1,QTD_SUPORTE_MOTIVO_9_M3,QTD_SUPORTE_MOTIVO_9_M6,QTD_SUPORTE_MOTIVO_9_M12,QTD_SUPORTE_MOTIVO_9_M18,QTD_SUPORTE_MOTIVO_9_M24,QTD_SUPORTE_MOTIVO_10_M1,QTD_SUPORTE_MOTIVO_10_M3,QTD_SUPORTE_MOTIVO_10_M6,QTD_SUPORTE_MOTIVO_10_M12,QTD_SUPORTE_MOTIVO_10_M18,QTD_SUPORTE_MOTIVO_10_M24,QTD_SUPORTE_MOTIVO_11_M1,QTD_SUPORTE_MOTIVO_11_M3,QTD_SUPORTE_MOTIVO_11_M6,QTD_SUPORTE_MOTIVO_11_M12,QTD_SUPORTE_MOTIVO_11_M18,QTD_SUPORTE_MOTIVO_11_M24,QTD_SUPORTE_MOTIVO_12_M1,QTD_SUPORTE_MOTIVO_12_M3,QTD_SUPORTE_MOTIVO_12_M6,QTD_SUPORTE_MOTIVO_12_M12,QTD_SUPORTE_MOTIVO_12_M18,QTD_SUPORTE_MOTIVO_12_M24,QTD_SUPORTE_MOTIVO_13_M1,QTD_SUPORTE_MOTIVO_13_M3,QTD_SUPORTE_MOTIVO_13_M6,QTD_SUPORTE_MOTIVO_13_M12,QTD_SUPORTE_MOTIVO_13_M18,QTD_SUPORTE_MOTIVO_13_M24,QTD_SUPORTE_MOTIVO_14_M1,QTD_SUPORTE_MOTIVO_14_M3,QTD_SUPORTE_MOTIVO_14_M6,QTD_SUPORTE_MOTIVO_14_M12,QTD_SUPORTE_MOTIVO_14_M18,QTD_SUPORTE_MOTIVO_14_M24,QTD_SUPORTE_MOTIVO_15_M1,QTD_SUPORTE_MOTIVO_15_M3,QTD_SUPORTE_MOTIVO_15_M6,QTD_SUPORTE_MOTIVO_15_M12,QTD_SUPORTE_MOTIVO_15_M18,QTD_SUPORTE_MOTIVO_15_M24,QTD_SUPORTE_MOTIVO_16_M1,QTD_SUPORTE_MOTIVO_16_M3,QTD_SUPORTE_MOTIVO_16_M6,QTD_SUPORTE_MOTIVO_16_M12,QTD_SUPORTE_MOTIVO_16_M18,QTD_SUPORTE_MOTIVO_16_M24,QTD_SUPORTE_MOTIVO_17_M1,QTD_SUPORTE_MOTIVO_17_M3,QTD_SUPORTE_MOTIVO_17_M6,QTD_SUPORTE_MOTIVO_17_M12,QTD_SUPORTE_MOTIVO_17_M18,QTD_SUPORTE_MOTIVO_17_M24,QTD_SUPORTE_MOTIVO_18_M1,QTD_SUPORTE_MOTIVO_18_M3,QTD_SUPORTE_MOTIVO_18_M6,QTD_SUPORTE_MOTIVO_18_M12,QTD_SUPORTE_MOTIVO_18_M18,QTD_SUPORTE_MOTIVO_18_M24,QTD_SUPORTE_MOTIVO_19_M1,QTD_SUPORTE_MOTIVO_19_M3,QTD_SUPORTE_MOTIVO_19_M6,QTD_SUPORTE_MOTIVO_19_M12,QTD_SUPORTE_MOTIVO_19_M18,QTD_SUPORTE_MOTIVO_19_M24,QTD_SUPORTE_MOTIVO_20_M1,QTD_SUPORTE_MOTIVO_20_M3,QTD_SUPORTE_MOTIVO_20_M6,QTD_SUPORTE_MOTIVO_20_M12,QTD_SUPORTE_MOTIVO_20_M18,QTD_SUPORTE_MOTIVO_20_M24,QTD_SUPORTE_MOTIVO_21_M1,QTD_SUPORTE_MOTIVO_21_M3,QTD_SUPORTE_MOTIVO_21_M6,QTD_SUPORTE_MOTIVO_21_M12,QTD_SUPORTE_MOTIVO_21_M18,QTD_SUPORTE_MOTIVO_21_M24,QTD_SUPORTE_MOTIVO_22_M1,QTD_SUPORTE_MOTIVO_22_M3,QTD_SUPORTE_MOTIVO_22_M6,QTD_SUPORTE_MOTIVO_22_M12,QTD_SUPORTE_MOTIVO_22_M18,QTD_SUPORTE_MOTIVO_22_M24,QTD_SUPORTE_MOTIVO_23_M1,QTD_SUPORTE_MOTIVO_23_M3,QTD_SUPORTE_MOTIVO_23_M6,QTD_SUPORTE_MOTIVO_23_M12,QTD_SUPORTE_MOTIVO_23_M18,QTD_SUPORTE_MOTIVO_23_M24,QTD_SUPORTE_MOTIVO_24_M1,QTD_SUPORTE_MOTIVO_24_M3,QTD_SUPORTE_MOTIVO_24_M6,QTD_SUPORTE_MOTIVO_24_M12,QTD_SUPORTE_MOTIVO_24_M18,QTD_SUPORTE_MOTIVO_24_M24,QTD_SUPORTE_MOTIVO_25_M1,QTD_SUPORTE_MOTIVO_25_M3,QTD_SUPORTE_MOTIVO_25_M6,QTD_SUPORTE_MOTIVO_25_M12,QTD_SUPORTE_MOTIVO_25_M18,QTD_SUPORTE_MOTIVO_25_M24,TARGET
432,433,N,3314710,G,SP,0,0,21,1,165,8844.3875,8194,7182,12690,7722,5460,3458,30682,4396,1134,18420,2632,37774,1360,4160,2044,3204,936,2442,2024,2208,7182,2856,3952,4632,3873.2625000000003,5572.512500000001,4445.125,9234.1375,5948.162499999999,4999.625,7872.35,4521.675,2312.8,12582.237500000001,6396.35,13765.675000000001,6396.35,6396.35,6396.35,6396.35,6396.35,6396.35,6396.35,6396.35,6771.8125,6771.8125,6771.8125,6771.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,434,N,1921700,G,SP,0,0,21,1,95,9152.362500000001,21224,11396,13770,13920,9386,12832,11934,15810,13740,7308,6496,2314,15030,13200,9464,10972,12460,10348,7878,10696,6604,10200,35192,5236,9792.125,4918.525000000001,5600.5125,5318.150000000001,5178.8,5699.1625,5126.549999999999,8399.1875,7142.7,3364.925,6758.75,6758.75,6758.75,6758.75,6758.75,6758.75,6758.75,6758.75,7235.237499999999,7235.237499999999,7235.237499999999,7235.237499999999,7235.237499999999,7235.237499999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,435,N,6491300,P,MG,0,0,21,1,86,3873.7374999999997,5152,4736,6672,5068,4550,6016,9180,10420,14610,36200,42720,41292,57360,26144,32868,51912,46704,107540,84200,71100,93780,80608,94172,80730,1373.5625,1301.8875,1697.8999999999999,1686.4250000000002,1374.2124999999999,2507.375,3757.075,3061.45,2196.775,4744.975,5214.1125,7978.975,9513.5375,3419.9624999999996,3523.4375,4037.1749999999997,4680.075,6776.3625,7369.6875,5298.9375,5830.549999999999,6355.7625,6443.9125,6695.1375,0,0,0,0,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0
435,436,N,6491300,P,SP,0,0,21,1,54,2100.6625,8512,12576,11730,4650,9144,4956,7812,4816,9144,15912,14816,12780,9268,7800,6786,12510,7780,3740,3982,7332,7112,7680,4070,4752,2234.2,4766.3125,-225.98749999999998,2000.0,2570.3500000000004,2000.0,2000.0,2000.0,2000.0,3166.4625,3070.9249999999997,2270.7749999999996,2270.7749999999996,2270.7749999999996,2270.7749999999996,2714.3374999999996,2497.0,2270.7749999999996,2270.7749999999996,2270.7749999999996,2270.7749999999996,2270.7749999999996,2270.7749999999996,2429.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,437,N,1122401,P,RS,0,0,21,1,101,3125.0,21216,19744,18468,4130,16544,20880,15204,7808,8094,6432,18308,4230,4858,4550,4518,2496,5130,2718,2436,2814,5340,7968,8620,7536,516.175,4755.6,584.4375,3167.6625000000004,3994.7875,4964.049999999999,4226.725,3167.6625000000004,1760.5875,3096.6875,1235.9,2277.275,1766.2625,1280.425,2009.625,4974.575,2406.9625,4974.575,4974.575,4974.575,4974.575,4974.575,5514.225,4974.575,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,438,N,6491300,P,SP,0,0,21,1,204,356.25,6760,10728,10720,41210,12824,9608,9720,8740,16580,12342,10912,28160,8112,25146,29340,23418,38506,30540,41104,28128,27090,42690,37800,25344,2040.2125,4041.475,4035.2875,5071.75,4980.125,3722.7125,3767.6625000000004,2711.5,5139.0625,6373.775000000001,4232.025,5451.9875,2087.6375,3554.625,4560.525,4354.125,4983.2375,3542.1625,6419.5125,1.89848125e-13,3062.125,4774.35,4576.875,3856.4375,0,0,0,0,1,3,0,0,0,0,3,5,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0
438,439,N,1922599,G,PR,0,0,21,1,176,9555.2,50592,43500,88224,41076,36556,36900,43040,67728,36946,46140,36322,33544,50568,55860,47488,47498,43680,30072,53346,43988,30968,43826,42048,26048,6383.712500000001,6207.75,7675.7375,6283.200000000001,5851.1875,5131.012500000001,5661.212500000001,7985.349999999999,7516.275000000001,8870.85,8835.1625,6404.85,9786.025,10027.787499999999,9186.112500000001,7503.474999999999,8037.200000000001,6842.474999999999,8941.35,9016.1625,6333.6625,7486.6125,7244.5125,6620.700000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,440,N,4639701,GG,PE,0,1,21,1,107,5107.0625,1608,3948,5548,2024,450,7378,25800,7104,3912,3864,4356,5600,348,15500,2060,6188,10278,2808,2790,3894,4472,3072,7290,1316,1591.6,1869.7749999999999,57.875,1372.075,1372.075,3139.6749999999997,6958.987499999999,7409.225,2254.4,1649.675,1981.15,4126.237499999999,4126.237499999999,4126.237499999999,4126.237499999999,4126.237499999999,6178.6625,4126.237499999999,4417.1375,4417.1375,4417.1375,4417.1375,4417.1375,4417.1375,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
440,441,N,4530701,G,AM,0,0,42,1,196,5708.5875,5832,5640,5096,3000,4728,3150,3080,3320,3036,2000,1958,2882,1744,2860,3564,2664,4914,3552,2368,1602,1392,728,1022,910,3781.2875000000004,3613.05,3349.6875,2745.9375,3484.0,3470.0,2787.9500000000003,3237.4624999999996,2461.0499999999997,2427.2125,3333.7875000000004,3333.7875000000004,3664.8250000000003,3664.8250000000003,3664.8250000000003,3664.8250000000003,3664.8250000000003,3664.8250000000003,3983.1625000000004,3664.8250000000003,3664.8250000000003,3664.8250000000003,3664.8250000000003,3664.8250000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,442,N,9430800,P,MG,0,0,21,1,160,11990.0,175856,131952,155850,230580,168920,121356,173472,143556,124560,221100,81270,127470,239010,149188,426816,320320,160320,236412,164198,252588,177870,122976,124740,185304,9990.5875,9643.612500000001,11003.8625,15563.387499999999,14717.7125,11934.662499999999,13195.5625,12405.474999999999,12387.887499999999,13554.300000000001,10042.775,11077.2,14553.824999999999,13860.725,20224.2,19349.725000000002,16304.9625,17745.85,16943.975,15647.1,16062.05,14573.2625,13172.925,12668.675000000001,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
442,443,N,4641901,P,GO,0,0,21,1,123,8542.4875,26780,26100,25980,25080,25844,19866,25038,30022,30112,49970,29036,16614,28290,22988,16952,27196,22516,19124,19136,23996,17394,23764,24472,12960,7482.675,6857.3,7399.425,8782.275,7690.85,7520.387500000001,8325.1,8068.2875,8598.3625,13170.4375,8981.387499999999,8981.387499999999,9432.837500000001,9832.8125,9832.8125,10363.3125,9832.8125,9832.8125,9832.8125,9832.8125,9832.8125,9832.8125,9832.8125,9832.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,444,N,6491300,M,SP,0,0,21,2,143,11864.9875,110464,36800,57156,72108,52908,48536,139600,83204,71784,86448,78640,77784,70712,138224,67192,76724,132064,87648,183304,117768,63624,78944,101272,52820,13449.75,12190.2,14884.475,17518.65,15598.925,16280.375,17966.875,17085.65,17118.975,20153.925,18688.699999999997,18676.975,18731.25,18762.825,18832.850000000002,20164.075,24382.775,19778.775,21514.575,20145.425,19708.925,21367.05,19794.475,19708.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
444,445,N,6491300,P,ES,0,0,21,2,205,3258.5375,13300,24940,22642,38164,16974,13372,16496,14686,9980,10516,12430,17052,13062,12880,14772,13190,14374,10880,17692,14112,13224,15908,9648,10136,3428.5625,4040.2,4856.9375,5618.075,4242.6375,3668.6375,3296.1124999999997,3524.6875,2570.9249999999997,2899.2875,4138.6375,3715.5874999999996,3914.6125,3682.6625000000004,3260.4750000000004,4312.9375,3960.8999999999996,3724.1375,5798.5375,4846.075,4164.8875,4731.5375,3597.725,3180.9125,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
